"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","InletValve","OutletValve","solenoid_valves","NH3_Raw","NH3_30s","NH3_2min","NH3_5min","H2O","NH3_dry","NH3_uncorrected","NH3_broadeningCorrected","peak15","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"539",111,6.776111193,"2022-11-29","02:15:12.765",332.13556441,7971.253546,333.13556441,1669688112.765,0,963,140.01992541,45.000694275,26.4375,44.984489441,45.00353241,4,6,50000,47817.102232,6,8.4310363651,8.4968929842,8.6680945827,9.1907471476,0.7270192122,8.4310363651,8.1433186856,8.369741111,45.749562664,2022-11-29 02:15:12,"6","0","DFC",1.7207817912,"2022-11-29 02:00:00","2022-11-29","02:00:00",4.8,3000,0.38465,277.95,7.54469520224167e-11,8.2420082378192e-06,8.03021117456472e-06,0.000642416893965178,0.0954914113748068
"540",112,6.9000291586,"2022-11-29","03:35:11.108",332.19110079,7972.586419,333.19110079,1669692911.108,0,963,139.98229546,45.001182556,26.875,44.981071472,45.000144958,4,6,50000,47861.069665,6,8.7835368661,8.8253042597,8.9930725828,9.538734082,0.73127001661,8.7835368661,8.4871678642,8.7193054946,46.008038121,2022-11-29 03:35:11,"6","0","DFC",1.9252751011,"2022-11-29 04:00:00","2022-11-29","04:00:00",4.9,3000,0.38465,278.05,8.43825160817361e-11,9.21815095283026e-06,8.73007959532473e-06,0.000698406367625979,0.0961898177424327
"541",113,6.99524617805,"2022-11-29","04:55:09.003",332.24663198,7973.919168,333.24663198,1669697709.003,0,963,140.01478821,45.000602722,26.8125,44.980735779,44.99974823,4,6,50000,47905.667796,6,9.0277064586,9.0432773152,9.1755252297,9.7535883102,0.709703546,9.0277064586,8.7352117268,8.9636365057,44.695648562,2022-11-29 04:55:09,"6","0","DFC",2.04803113715,"2022-11-29 05:00:00","2022-11-29","05:00:00",5,3000,0.38465,278.15,8.97304956763171e-11,9.80237722960721e-06,9.51026409121874e-06,0.000760821127297499,0.0969506388697302
"542",115,7.1152580021,"2022-11-29","06:15:04.563",332.30213616,7975.251268,333.30213616,1669702504.564,0,963,139.99436432,45.00012599,26.625,44.980614552,44.999683907,4,6,50000,47931.445582,6,8.0864675777,8.3728602327,8.5884561243,9.1508517326,0.70788408118,8.0864675777,7.812809874,8.029224761,44.584812566,2022-11-29 06:15:04,"6","0","DFC",1.2576022306,"2022-11-29 06:00:00","2022-11-29","06:00:00",5,3000,0.38465,278.15,5.50993925182277e-11,6.01919143001477e-06,7.91078432981099e-06,0.000632862746384879,0.0975835016161151
"543",116,7.3254816536,"2022-11-29","07:35:03.052",332.35767421,7976.584181,333.35767421,1669707303.052,0,963,139.98799057,45.000785828,27.206491713,44.982200623,45.000968933,4,6,50000,47925.462006,6,9.1380426041,9.2293477484,9.3814699134,9.9855671201,0.64868687539,9.1380426041,8.8683341091,9.0787653211,40.968815335,2022-11-29 07:35:03,"6","0","DFC",1.9038660948,"2022-11-29 08:00:00","2022-11-29","08:00:00",4.8,3000,0.38465,277.95,8.34742061114631e-11,9.1189249661362e-06,7.56905819807549e-06,0.000605524655846039,0.0981890262719612
"544",117,7.090181366,"2022-11-29","08:55:01.943",332.41321693,7977.917206,333.41321693,1669712101.943,0,963,140.0197093,45.000389099,26.5625,44.980461121,44.999382019,4,6,50000,47979.360303,6,8.181718314,8.2275844965,8.4420911919,9.0012245378,0.66353758765,8.181718314,7.9231863873,8.1274295376,41.877766148,2022-11-29 08:55:01,"6","0","DFC",1.1374031305,"2022-11-29 09:00:00","2022-11-29","09:00:00",4.5,3000,0.38465,277.65,4.99228439047226e-11,5.45369268987608e-06,7.28630882800614e-06,0.000582904706240492,0.0987719309782017
"545",119,7.45990909995,"2022-11-29","10:14:59.854",332.46874831,7979.249959,333.46874831,1669716899.854,0,963,139.99223918,45.000494477,29.5,44.984373778,45.004770985,4,6,50000,48014.395826,6,9.0463449593,9.2277783899,9.4546473194,9.9821673391,0.70293220499,9.0463449593,8.7562352213,8.9827552872,44.283068672,2022-11-29 10:14:59,"6","0","DFC",1.76786928995,"2022-11-29 10:00:00","2022-11-29","10:00:00",4.3,3000,0.38465,277.45,7.76511690487105e-11,8.48280225801045e-06,6.96824747394327e-06,0.000557459797915461,0.0993293907761171
"546",120,7.63475218835,"2022-11-29","11:34:56.240",332.52426205,7980.582289,333.52426205,1669721696.241,0,963,140.02599035,44.999809265,28.8125,44.982139587,45.001548767,4,6,50000,47988.142794,6,9.2082331302,9.2773215055,9.4614690788,10.054963092,0.71067797386,9.2082331302,8.9118588037,9.1427922456,44.755000186,2022-11-29 11:34:56,"6","0","DFC",1.64256931715,"2022-11-29 12:00:00","2022-11-29","12:00:00",4.7,3000,0.38465,277.85,7.20436787321923e-11,7.87022639982996e-06,8.17651432892021e-06,0.000654121146313617,0.0999835119224307
"547",0,16.1057696305,"2022-11-24","11:54:15.611",327.53768068,7860.904336,328.53768068,1669290855.611,0,963,139.98136915,45.000848886,28.625,44.98033905,44.999778748,4,8,50000,47962.525811,8,24.012365168,24.155512918,24.488622344,24.975568436,0.91596700314,24.012365168,23.264815092,23.792419826,57.145766473,2022-11-24 11:54:15,"8","V8","DFC",8.0497432875,"2022-11-24 12:00:00","2022-11-24","12:00:00",6.5,3000,0.38465,279.65,3.50792082729618e-10,3.83213789042163e-05,0,0,0
"548",1.33,10.392440727,"2022-11-24","13:14:13.549",327.59321238,7862.237097,328.59321238,1669295653.55,0,963,139.99036378,45.001335144,29.6875,44.980461121,45.000602722,4,8,50000,48006.651739,8,23.372921859,23.39843066,23.494784409,23.910239309,0.91991916328,23.372921859,22.638142297,23.157909872,57.382138822,2022-11-24 13:14:13,"8","0","DFC",13.005989933,"2022-11-24 13:00:00","2022-11-24","13:00:00",6.8,3000,0.38465,279.95,5.66168258642695e-10,6.1849595333399e-05,5.00854871188076e-05,0.00400683896950461,0.00400683896950461
"549",2.67,9.1345021485,"2022-11-24","14:34:09.964",327.64872645,7863.569435,328.64872645,1669300449.965,0,963,140.0151744,45.000533257,28.6875,44.979891909,44.999763067,4,8,50000,48004.063299,8,21.441097835,21.373322878,21.494731844,21.897410003,0.90630191492,21.441097835,20.764471754,21.246776755,56.567373447,2022-11-24 14:34:09,"8","0","DFC",12.2388207295,"2022-11-24 15:00:00","2022-11-24","15:00:00",6.9,3000,0.38465,280.05,5.32582108100225e-10,5.81805626948713e-05,6.00150790141351e-05,0.00480120632113081,0.00880804529063542
"550",4,8.67891777165,"2022-11-24","15:54:09.200",327.70427316,7864.902556,328.70427316,1669305249.201,0,963,140.04231654,45.000617391,28.4375,44.979028649,44.999056611,4,8,50000,47997.297328,8,20.664085725,20.713405237,20.796137502,21.18331707,0.9068509294,20.664085725,20.006156291,20.476693271,56.600241342,2022-11-24 15:54:09,"8","0","DFC",12.03448746535,"2022-11-24 16:00:00","2022-11-24","16:00:00",6.8,3000,0.38465,279.95,5.23877447777089e-10,5.72296444646771e-05,5.77051035797742e-05,0.00461640828638194,0.0134244535770174
"551",5.33,8.5861233013,"2022-11-24","17:14:06.819",327.75980115,7866.235228,328.75980115,1669310046.819,0,963,140.00540768,45.00063324,28.8125,44.980979919,45.000663757,4,8,50000,47997.25314,8,20.21051396,20.291106449,20.482349001,20.798949847,0.91355317028,20.21051396,19.559037109,20.025880169,57.001359379,2022-11-24 17:14:06,"8","0","DFC",11.7049831477,"2022-11-24 17:00:00","2022-11-24","17:00:00",6.8,3000,0.38465,279.95,5.09533681043439e-10,5.56626965574247e-05,5.64461705110509e-05,0.00451569364088407,0.0179401472179014
"552",6.66,8.2529767221,"2022-11-24","18:34:03.519",327.81531852,7867.567644,328.81531852,1669314843.52,0,963,139.97074915,45.000419617,28.1875,44.980430603,45.000205994,4,8,50000,48014.891402,8,20.697043959,20.704056678,20.813476194,21.156992268,0.90424390005,20.697043959,20.040165596,20.509892201,56.444152223,2022-11-24 18:34:03,"8","0","DFC",12.4510799559,"2022-11-24 19:00:00","2022-11-24","19:00:00",6.6,3000,0.38465,279.75,5.42399777578609e-10,5.92530687477731e-05,5.74578826525989e-05,0.00459663061220791,0.0225367778301093
"553",8,8.1221279072,"2022-11-24","19:54:00.631",327.87084065,7868.900176,328.87084065,1669319640.632,0,963,140.07296163,44.999259949,28.375,44.98033905,44.999992371,4,8,50000,48073.861468,8,21.555586412,21.651614537,21.709072833,21.909056958,0.89820759283,21.555586412,20.882113659,21.361972498,56.082608966,2022-11-24 19:54:00,"8","0","DFC",13.5294866298,"2022-11-24 20:00:00","2022-11-24","20:00:00",6.5,3000,0.38465,279.65,5.89588589800114e-10,6.44080891778494e-05,6.18305789628112e-05,0.0049464463170249,0.0274832241471342
"554",9.33,8.1596317057,"2022-11-24","21:14:00.127",327.92639036,7870.233369,328.92639036,1669324440.127,0,963,139.96507263,44.99861908,28.4375,44.981132507,45.000450134,2,8,50000,48037.902344,8,21.707496858,21.618692743,21.801964883,21.997117795,0.90184577735,21.707496858,21.025623706,21.511141423,56.300539794,2022-11-24 21:14:00,"8","0","DFC",13.4590610373,"2022-11-24 21:00:00","2022-11-24","21:00:00",6.5,3000,0.38465,279.65,5.86519580095307e-10,6.40728231055838e-05,6.42404561417166e-05,0.00513923649133733,0.0326224606384716
"555",10.7,8.1830133984,"2022-11-24","22:33:56.641",327.98190558,7871.565734,328.98190558,1669329236.642,0,963,139.98531211,44.999687195,28,44.981376648,45.000846863,4,8,50000,48047.550296,8,21.416400797,21.454019978,21.544018675,21.68221319,0.90504889647,21.416400797,20.741300156,21.222571898,56.492353047,2022-11-24 22:33:56,"8","0","DFC",13.2710065796,"2022-11-24 23:00:00","2022-11-24","23:00:00",6.6,3000,0.38465,279.75,5.78117805243746e-10,6.31549928197653e-05,6.36139079626745e-05,0.00508911263701396,0.0377115732754855
"556",12,8.28842203665,"2022-11-24","23:53:53.730",328.03742743,7872.898258,329.03742743,1669334033.73,0,963,140.04088517,45.000694275,28.375,44.980522156,45.000083923,4,8,50000,48086.702844,8,22.449500045,22.381137684,22.418221545,22.590920132,0.90356907809,22.449500045,21.750181086,22.246653304,56.40374328,2022-11-24 23:53:53,"8","0","DFC",14.09271564735,"2022-11-25 00:00:00","2022-11-25","00:00:00",6.7,3000,0.38465,279.85,6.13694108236166e-10,6.70414345443768e-05,6.5098213682071e-05,0.00520785709456568,0.0429194303700512
"557",13.3,8.24504978175,"2022-11-25","01:13:52.104",328.09296417,7874.23114,329.09296417,1669338832.104,0,963,140.02668522,44.998435974,28.4375,44.980674744,45.000053406,4,8,50000,48074.735411,8,22.50274074,22.673335936,22.675188078,22.879458238,0.88506490047,22.50274074,21.816230462,22.30357688,55.294776839,2022-11-25 01:13:52,"8","0","DFC",14.42828615425,"2022-11-25 01:00:00","2022-11-25","01:00:00",6.7,3000,0.38465,279.85,6.28307164238689e-10,6.86378002652441e-05,6.78396174048104e-05,0.00542716939238483,0.0483465997624361
"558",14.7,8.00837574065,"2022-11-25","02:33:50.921",328.14850604,7875.564145,329.14850604,1669343630.922,0,963,140.0212592,45.001396179,27.75,44.979759216,44.999259949,4,8,50000,48053.248791,8.2983425414,20.306466397,20.37891753,20.265194616,20.156363941,0.88849373913,20.306466397,19.670244552,20.126044714,55.500403334,2022-11-25 02:33:50,"8","0","DFC",12.37054178935,"2022-11-25 03:00:00","2022-11-25","03:00:00",6.4,3000,0.38465,279.55,5.39276878244452e-10,5.89119156415435e-05,6.37748579533938e-05,0.0051019886362715,0.0534485883987076
"559",16,7.9484094873,"2022-11-25","03:53:47.210",328.20401863,7876.896447,329.20401863,1669348427.21,0,963,139.99846013,44.9998703,27,44.979667664,44.999168396,4,8,50000,48009.880331,8,20.89837269,20.700074154,20.665336516,20.548989745,0.88450932619,20.89837269,20.250761013,20.713524634,55.261453451,2022-11-25 03:53:47,"8","0","DFC",12.7516646667,"2022-11-25 04:00:00","2022-11-25","04:00:00",6.3,3000,0.38465,279.45,5.56090333076039e-10,6.07486582734654e-05,5.98302869575044e-05,0.00478642295660036,0.0582350113553079
"560",17.3,8.2292753362,"2022-11-25","05:13:46.127",328.25956166,7878.22948,329.25956166,1669353226.127,0,963,140.02080557,45.001335144,27.625,44.981163025,45.000663757,4,8,50000,48041.00519,8,24.570103214,24.424748891,24.402339552,24.583202243,0.89814446204,24.570103214,23.823282073,24.349428193,56.078826764,2022-11-25 05:13:46,"8","0","DFC",16.1954735548,"2022-11-25 05:00:00","2022-11-25","05:00:00",6.8,3000,0.38465,279.95,7.05010776392313e-10,7.70170891071952e-05,6.88828736903303e-05,0.00551062989522642,0.0637456412505343
"561",18.7,8.03481818245,"2022-11-25","06:33:44.098",328.31509374,7879.56225,329.31509374,1669358024.099,0,963,140.02426147,45.000297546,27.25,44.980249942,44.999541941,4,8,50000,48019.854498,8,21.276408237,21.434222008,21.444530031,21.492837917,0.87319753523,21.276408237,20.627990529,21.090623165,54.582621948,2022-11-25 06:33:44,"8","0","DFC",13.39940382555,"2022-11-25 07:00:00","2022-11-25","07:00:00",6.8,3000,0.38465,279.95,5.83294095247084e-10,6.37204633087014e-05,7.03687762079483e-05,0.00562950209663586,0.0693751433471702
"562",20,7.8913889849,"2022-11-25","07:53:40.427",328.37060681,7880.894563,329.37060681,1669362820.428,0,963,139.97458548,44.999378057,27.8125,44.981823789,45.001213074,4,8,50000,48060.061291,8,22.609890591,22.38863484,22.44633227,22.463970312,0.87820502368,22.609890591,21.926063154,22.411329396,54.883208383,2022-11-25 07:53:40,"8","0","DFC",14.4972458551,"2022-11-25 08:00:00","2022-11-25","08:00:00",6.9,3000,0.38465,280.05,6.30859290270185e-10,6.89166007099499e-05,6.63185320093256e-05,0.00530548256074605,0.0746806259079162
"563",21.3,8.2304365724,"2022-11-25","09:13:38.009",328.42613437,7882.227225,329.42613437,1669367618.01,0,963,140.02922716,44.999687195,27.8125,44.980033875,44.999778748,4,8,50000,48079.195399,8,23.695059141,23.82474228,23.902368945,24.190266034,0.87647401923,23.695059141,22.986768083,23.487378104,54.779315494,2022-11-25 09:13:38,"8","0","DFC",15.5943057076,"2022-11-25 09:00:00","2022-11-25","09:00:00",7.2,3000,0.38465,280.35,6.77872567992316e-10,7.40524453250849e-05,7.14845230175174e-05,0.00571876184140139,0.0803993877493176
"564",22.7,8.38995480125,"2022-11-25","10:33:37.483",328.48168383,7883.560412,329.48168383,1669372417.483,0,963,140.01754415,44.999687195,27.75,44.981071472,45.000450134,4,8,50000,48082.592153,8,22.30227517,22.282540292,22.386887422,22.64185808,0.86832233049,22.30227517,21.633262592,22.108619535,54.289850501,2022-11-25 10:33:37,"8","0","DFC",13.89258549075,"2022-11-25 11:00:00","2022-11-25","11:00:00",7.4,3000,0.38465,280.55,6.03469577310209e-10,6.59244819590088e-05,6.99884636420469e-05,0.00559907709136375,0.0859984648406814
"565",24,8.2134257991,"2022-11-25","11:53:36.237",328.53722498,7884.893399,329.53722498,1669377216.238,0,963,140.02579983,44.998527527,27.765366022,44.979057312,44.998435974,4,8,50000,48079.134312,8,18.304085362,18.404654261,18.658022546,18.934327988,0.90367697579,18.304085362,17.706228724,18.138675557,56.410204448,2022-11-25 11:53:36,"8","0","DFC",10.1912284619,"2022-11-25 12:00:00","2022-11-25","12:00:00",7.3,3000,0.38465,280.45,4.42846961415573e-10,4.83776773778202e-05,5.71510796684145e-05,0.00457208637347316,0.0905705512141545
"566",25.3,7.8151661114,"2022-11-25","13:13:32.071",328.5927323,7886.225575,329.5927323,1669382012.071,0,963,139.98448485,45.000297546,27.637085635,44.979728699,44.999320984,4,8,50000,48063.159617,8,17.149488269,17.27500575,17.373902414,17.708893116,0.90778553366,17.149488269,16.577372047,16.993807696,56.65618979,2022-11-25 13:13:32,"8","0","DFC",9.4598396386,"2022-11-25 13:00:00","2022-11-25","13:00:00",7,3000,0.38465,280.15,4.11505575214321e-10,4.49538682466223e-05,4.66657728122213e-05,0.0037332618249777,0.0943038130391322
"567",26.7,7.5156259056,"2022-11-25","14:33:30.961",328.64827502,7887.558601,329.64827502,1669386810.962,0,963,139.98337736,44.999382019,27.375,44.980369568,44.999900818,4,8,50000,48079.22352,8,16.929661311,17.11130752,17.174546624,17.272338671,0.89771126433,16.929661311,16.369128802,16.777681834,56.052873085,2022-11-25 14:33:30,"8","0","DFC",9.5956816144,"2022-11-25 15:00:00","2022-11-25","15:00:00",6.5,3000,0.38465,279.65,4.18161054148483e-10,4.56809289261008e-05,4.53173985863616e-05,0.00362539188690893,0.0979292049260412
"568",28,7.3208938402,"2022-11-25","15:53:29.132",328.70380941,7888.891426,329.70380941,1669391609.133,0,963,140.02255096,44.999921417,27.4375,44.980657196,44.999983215,2,8,50000,48110.397461,8,16.961424329,16.777936971,16.855855785,17.109963083,0.89674828323,16.961424329,16.400107444,16.809156561,55.995175615,2022-11-25 15:53:29,"8","0","DFC",9.4570431308,"2022-11-25 16:00:00","2022-11-25","16:00:00",6.4,3000,0.38465,279.55,4.1226688239246e-10,4.50370352913542e-05,4.53589821087275e-05,0.0036287185686982,0.101557923494739
"569",29.3,7.21585647905,"2022-11-25","17:13:28.026",328.75935216,7890.224452,329.75935216,1669396408.027,0,963,140.07683821,45.000572205,27.5625,44.980674744,45.000358582,2,8,50000,48122.538818,8,17.582582698,17.356975712,17.477853659,17.671884396,0.89795217693,17.582582698,17.006637423,17.424874718,56.067306726,2022-11-25 17:13:28,"8","0","DFC",10.14111923295,"2022-11-25 17:00:00","2022-11-25","17:00:00",6.4,3000,0.38465,279.55,4.42088246010235e-10,4.82947934646423e-05,4.66659143779983e-05,0.00373327315023986,0.105291196644979
"570",30.7,7.2484246114,"2022-11-25","18:33:23.733",328.81485802,7891.556593,329.81485802,1669401203.733,0,963,140.01936922,44.999900818,27.760186464,44.980033875,44.999320984,4,8,50000,48136.393323,8,17.585360662,17.51372158,17.561883555,17.807268197,0.89890510601,17.585360662,17.008118497,17.427284957,56.124396004,2022-11-25 18:33:23,"8","0","DFC",10.2652969686,"2022-11-25 19:00:00","2022-11-25","19:00:00",6.5,3000,0.38465,279.65,4.47341582811093e-10,4.88686807328231e-05,4.85817370987327e-05,0.00388653896789862,0.109177735612878
"571",32,7.10215849095,"2022-11-25","19:53:21.795",328.87039115,7892.889388,329.87039115,1669406001.795,0,963,140.00137641,45.000816345,28.5,44.981040955,45.000907898,4,8,50000,48149.37636,8,15.44795819,15.698021785,15.863610459,16.156931868,0.90878763501,15.44795819,14.917135283,15.307569056,56.716173815,2022-11-25 19:53:21,"8","0","DFC",8.59586329405,"2022-11-25 20:00:00","2022-11-25","20:00:00",6.5,3000,0.38465,279.65,3.74590925459854e-10,4.09212222719761e-05,4.48949515023996e-05,0.00359159612019197,0.11276933173307
"572",33.3,6.960555374,"2022-11-25","21:13:18.959",328.92591388,7894.221933,329.92591388,1669410798.959,0,963,140.02956677,44.998776388,28.5,44.979358778,44.999143442,4,8,50000,48174.327834,8,15.717964106,16.059022679,16.138835105,16.374896768,0.91119521917,15.717964106,15.179093254,15.574742769,56.860266362,2022-11-25 21:13:18,"8","0","DFC",9.098467305,"2022-11-25 21:00:00","2022-11-25","21:00:00",6.5,3000,0.38465,279.65,3.96493426135023e-10,4.33139046289778e-05,4.21175634504769e-05,0.00336940507603815,0.116138736809108
"573",34.7,7.0095949763,"2022-11-25","22:33:18.095",328.98145943,7895.555026,329.98145943,1669415598.095,0,963,139.94367269,45.000175476,28.660048343,44.981468201,45.000846863,4,8,50000,48192.123425,8,16.323320924,16.113874054,16.263509213,16.536375133,0.91733096062,16.323320924,15.765840209,16.173582047,57.22735168,2022-11-25 22:33:18,"8","0","DFC",9.1042790777,"2022-11-25 23:00:00","2022-11-25","23:00:00",6.6,3000,0.38465,279.75,3.96604869958939e-10,4.33260790229081e-05,4.33199918259429e-05,0.00346559934607543,0.119604336155183
"574",36,7.16993959705,"2022-11-25","23:53:14.865",329.0369776,7896.887463,330.0369776,1669420394.865,0,963,140.0015411,45.001499197,30.038156077,44.981446029,45.001629108,4,8,50000,48244.507834,8,15.964915369,16.138412982,16.382803233,16.84511701,0.91784189788,15.964915369,15.416045529,15.818382687,57.257910956,2022-11-25 23:53:14,"8","0","DFC",8.96847338495,"2022-11-26 00:00:00","2022-11-26","00:00:00",6.6,3000,0.38465,279.75,3.90688838755026e-10,4.26797974089954e-05,4.30029382159518e-05,0.00344023505727614,0.12304457121246
"575",37.3,7.08207653955,"2022-11-26","01:13:12.638",329.0925074,7898.220177,330.0925074,1669425192.639,0,963,139.99883527,44.999992371,30.3125,44.980125427,45.000358582,4,8,50000,48260.309727,8,15.957285717,15.940050791,16.063424988,16.381836356,0.9125219272,15.957285717,15.411726007,15.811671986,56.939656289,2022-11-26 01:13:12,"8","0","DFC",8.85797425145,"2022-11-26 01:00:00","2022-11-26","01:00:00",6.6,3000,0.38465,279.75,3.85875223739678e-10,4.2153946416388e-05,4.24168719126917e-05,0.00339334975301534,0.126437920965475
