"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","OutletValve","solenoid_valves","NH3","NH3_30s","NH3_5min","H2O","CO2","NH3_raw","NH3_dry","nh3_base_11","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"297",30.7,33.356293156,"2022-11-25","17:52:51.982",328.74504609,7889.881106,329.74504609,1669398771.982,0,899,140.00379231,45.001060486,25.625,45.178153992,45.000205994,2,5,35029.361816,5,108.70009296,109.05220205,114.43718911,0.90652731292,232.48547503,108.70009296,108.70009296,705.26500612,2022-11-25 17:52:51,"5","0","DFC",75.695908894,"2022-11-25 18:00:00","2022-11-25","18:00:00",6.4,3000,0.38465,279.55,3.29985979105429e-09,0.000360484696233148,0.000362766549000544,0.0290213239200435,2.01834283894836
"298",32,33.5537634583333,"2022-11-25","19:12:48.688",328.80056353,7891.213525,329.80056353,1669403568.689,0,899,139.99826788,45.000297546,25.711277174,45.177696228,44.999839783,2,5,35041.860628,5,104.71434277,105.17087399,111.30197617,0.91252069779,252.01525793,104.71434277,104.71434277,705.30080589,2022-11-25 19:12:48,"5","0","DFC",71.6171105316667,"2022-11-25 19:00:00","2022-11-25","19:00:00",6.5,3000,0.38465,279.65,3.12093373232066e-09,0.000340938379112147,0.000350711537672647,0.0280569230138118,2.04639976196217
"299",33.3,32.979082692,"2022-11-25","20:32:46.515",328.85609392,7892.546254,329.85609392,1669408366.515,0,899,139.99972169,45.002189636,25.8125,45.177696228,44.999778748,2,5,35055.43716,5,98.410541983,98.787570443,104.05983759,0.91954101168,226.54184053,98.410541983,98.410541983,705.16302573,2022-11-25 20:32:46,"5","0","DFC",65.808487751,"2022-11-25 21:00:00","2022-11-25","21:00:00",6.5,3000,0.38465,279.65,2.86780530197868e-09,0.000313286014739827,0.000327112196925987,0.026168975754079,2.07256873771625
"300",34.6,32.8769257103333,"2022-11-25","21:52:44.134",328.91162192,7893.878926,329.91162192,1669413164.134,0,899,140.00106812,45.00075531,25.875,45.178001404,45.000297546,2,5,35061.960938,5,97.220678863,97.516199088,103.34620275,0.92126784806,273.55389814,97.220678863,97.220678863,705.1865844,2022-11-25 21:52:44,"5","0","DFC",64.6392733776667,"2022-11-25 22:00:00","2022-11-25","22:00:00",6.5,3000,0.38465,279.65,2.81685322431232e-09,0.000307719886054663,0.000310502950397245,0.0248402360317796,2.09740897374803
"301",36,32.7169262263333,"2022-11-25","23:12:41.605",328.96714821,7895.211557,329.96714821,1669417961.605,0,899,139.99727498,44.999900818,26.0625,45.177452087,44.99974823,2,5,35076.923934,5,96.689724034,97.186526702,102.75124104,0.93140108953,235.84708806,96.689724034,96.689724034,705.22390608,2022-11-25 23:12:41,"5","0","DFC",64.4696004756667,"2022-11-25 23:00:00","2022-11-25","23:00:00",6.6,3000,0.38465,279.75,2.80845493583177e-09,0.00030680243662848,0.000307261161341571,0.0245808929073257,2.12198986665536
"302",37.3,32.0491012223333,"2022-11-26","00:32:39.032",329.02267398,7896.544176,330.02267398,1669422759.032,0,899,139.99771549,44.999722688,25.905570652,45.178278052,45.000450134,2,5,35079.835895,5,90.451347289,90.806726377,95.848138143,0.93168942768,241.17486331,90.451347289,90.451347289,705.14844012,2022-11-26 00:32:39,"5","0","DFC",58.7576251546667,"2022-11-26 01:00:00","2022-11-26","01:00:00",6.6,3000,0.38465,279.75,2.55962719120093e-09,0.000279619889606089,0.000293211163117284,0.0234568930493827,2.14544675970474
"303",38.6,31.115225289,"2022-11-26","01:52:36.463",329.07819981,7897.876796,330.07819981,1669427556.464,0,899,140.00369785,45.001182556,25.9375,45.178916931,45.001335144,2,5,35086.205057,5,88.057966571,88.606830586,94.742874553,0.92462196125,218.42055578,88.057966571,88.057966571,705.02152469,2022-11-26 01:52:36,"5","0","DFC",57.491605297,"2022-11-26 02:00:00","2022-11-26","02:00:00",6.4,3000,0.38465,279.55,2.50626803237673e-09,0.000273790805530414,0.000276705347568251,0.0221364278054601,2.1675831875102
"304",40,30.0319042546667,"2022-11-26","03:12:34.095",329.13372795,7899.209471,330.13372795,1669432354.095,0,899,139.99541938,45.000328064,25.663383152,45.176841736,44.999015808,2,5,35084.55473,5,86.238784696,86.598298212,91.632897459,0.89343889309,254.07368715,86.238784696,86.238784696,705.06321645,2022-11-26 03:12:34,"5","0","DFC",56.5663939573333,"2022-11-26 03:00:00","2022-11-26","03:00:00",5.9,3000,0.38465,279.05,2.47035315332236e-09,0.00026986737693467,0.000271829091232542,0.0217463272986033,2.1893295148088
"305",41.3,29.3711334716667,"2022-11-26","04:32:31.229",329.18925034,7900.542008,330.18925034,1669437151.229,0,899,139.99549866,44.999382019,25.25,45.176994324,44.999015808,2,5,35074.910156,5,81.496363781,81.87309301,88.19282124,0.86313466735,248.25079564,81.496363781,81.496363781,705.07741609,2022-11-26 04:32:31,"5","0","DFC",52.5019595383333,"2022-11-26 05:00:00","2022-11-26","05:00:00",5.2,3000,0.38465,278.35,2.29861831768819e-09,0.000251106646486649,0.00026048701171066,0.0208389609368528,2.21016847574566
"306",42.6,28.589789996,"2022-11-26","05:52:29.677",329.24478794,7901.874911,330.24478794,1669441949.678,0,899,139.9980764,45.000207321,25,45.177600031,44.999799977,2,5,35065.779806,5,78.497034481,78.91676508,85.240884222,0.83268089027,244.54600114,78.497034481,78.497034481,705.05104237,2022-11-26 05:52:29,"5","0","DFC",50.326975084,"2022-11-26 06:00:00","2022-11-26","06:00:00",4.8,3000,0.38465,277.95,2.20656500086977e-09,0.000241050518635247,0.000246078582560948,0.0196862866048758,2.22985476235053
"307",44,27.7643556836667,"2022-11-26","07:12:26.457",329.30030623,7903.207349,330.30030623,1669446746.458,0,899,140.00085449,44.999900818,24.5,45.178062439,44.999687195,2,5,35056.519531,5,74.987222433,75.333567381,80.852437827,0.79873560791,255.45440358,74.987222433,74.987222433,704.99672829,2022-11-26 07:12:26,"5","0","DFC",47.5692116973333,"2022-11-26 07:00:00","2022-11-26","07:00:00",4.5,3000,0.38465,277.65,2.08790556888367e-09,0.000228087874158453,0.00023456919639685,0.018765535711748,2.24862029806228
"308",45.3,28.2088963583333,"2022-11-26","08:32:24.473",329.35583881,7904.540131,330.35583881,1669451544.473,0,899,139.99973363,45.000729602,24.375,45.178578418,44.999970146,2,5,35052.975904,5,75.752293563,76.125150062,81.946084084,0.81342814204,241.60280071,75.752293563,75.752293563,704.968924,2022-11-26 08:32:24,"5","0","DFC",47.9162537036667,"2022-11-26 09:00:00","2022-11-26","09:00:00",4.2,3000,0.38465,277.35,2.10541281234579e-09,0.000230000407945019,0.000229044141051736,0.0183235312841389,2.26694382934642
"309",46.6,30.9135563133333,"2022-11-26","09:52:21.467",329.41135957,7905.87263,330.41135957,1669456341.467,0,899,139.9995162,44.999809265,24.375,45.179069519,45.000816345,2,5,35066.679093,5,75.944104549,76.428111151,83.375024711,0.82201308849,239.83641775,75.944104549,75.944104549,705.07402952,2022-11-26 09:52:21,"5","0","DFC",45.5145548376667,"2022-11-26 10:00:00","2022-11-26","10:00:00",4.3,3000,0.38465,277.45,1.99916272767905e-09,0.000218393390701537,0.000224196899323278,0.0179357519458622,2.28487958129228
"310",48,35.1074035506667,"2022-11-26","11:12:20.040",329.46689862,7907.205567,330.46689862,1669461140.041,0,899,139.99847454,45.000599405,26.625,45.178672791,45.000956826,2,5,35148.651537,5,95.907298132,96.777294668,107.91426252,0.93683196004,206.30441258,95.907298132,95.907298132,705.10584695,2022-11-26 11:12:20,"5","0","DFC",61.6698911173333,"2022-11-26 11:00:00","2022-11-26","11:00:00",6,3000,0.38465,279.15,2.69226698444048e-09,0.000294109782693065,0.000256251586697301,0.0205001269357841,2.30537970822806
"311",49.3,34.7961358116667,"2022-11-26","12:32:16.420",329.52241227,7908.537894,330.52241227,1669465936.42,0,899,140.00413845,44.999595642,28.4375,45.178062439,45.001060486,2,5,35211.472911,5,105.18125728,106.11761046,114.24245977,1.0060109091,209.82691949,105.18125728,105.18125728,705.26679324,2022-11-26 12:32:16,"5","0","DFC",71.3214746483333,"2022-11-26 13:00:00","2022-11-26","13:00:00",7.8,3000,0.38465,280.95,3.09366905793377e-09,0.000337959919878546,0.000316034851285806,0.0252827881028645,2.33066249633093
"312",50.6,32.2166765273333,"2022-11-26","13:52:13.924",329.57793895,7909.870535,330.57793895,1669470733.925,0,899,140.0041241,45.001512113,27.522758152,45.176322937,44.999054619,2,5,35185.91402,5,76.624681069,77.117537342,82.312200398,0.99310976481,216.51786206,76.624681069,76.624681069,704.93481381,2022-11-26 13:52:13,"5","0","DFC",44.9008608146667,"2022-11-26 14:00:00","2022-11-26","14:00:00",7.5,3000,0.38465,280.65,1.94971977509117e-09,0.000212992122504377,0.000275476021191461,0.0220380816953169,2.35270057802625
"313",52,30.4445126923333,"2022-11-26","15:12:11.778",329.63346965,7911.203272,330.63346965,1669475531.778,0,899,140.00420015,44.999168396,26.875,45.177177429,44.999931335,2,5,35158.817935,5,70.61994113,71.048047955,76.632795022,0.96139227803,239.40437974,70.61994113,70.61994113,704.9776063,2022-11-26 15:12:11,"5","0","DFC",40.6035352626667,"2022-11-26 15:00:00","2022-11-26","15:00:00",7.3,3000,0.38465,280.45,1.76437534307318e-09,0.000192744646700818,0.000202868384602597,0.0162294707682078,2.36893004879445
"314",53.3,30.1225939463333,"2022-11-26","16:32:09.092",329.68899413,7912.535859,330.68899413,1669480329.093,0,899,139.99840645,44.998435974,27,45.177879333,45.000450134,2,5,35149.681726,5,74.36435686,74.627786805,79.749034218,0.99029743365,215.99102044,74.36435686,74.36435686,705.09752239,2022-11-26 16:32:09,"5","0","DFC",44.5051928586667,"2022-11-26 17:00:00","2022-11-26","17:00:00",7,3000,0.38465,280.15,1.93598789059814e-09,0.000211492018098851,0.000202118332399834,0.0161694665919867,2.38509951538644
"315",54.6,29.947180962,"2022-11-26","17:52:06.311",329.74451749,7913.86842,330.74451749,1669485126.311,0,899,140.00161279,45.000602722,26.3125,45.177452087,44.999992371,2,5,35127.161982,5,74.064400413,74.706384227,80.587329016,0.94011456358,238.70096898,74.064400413,74.064400413,705.05898262,2022-11-26 17:52:06,"5","0","DFC",44.759203265,"2022-11-26 18:00:00","2022-11-26","18:00:00",6.5,3000,0.38465,279.65,1.950518615796e-09,0.000213079389802703,0.000212285703950777,0.0169828563160621,2.4020823717025
"316",56,30.0918152606667,"2022-11-26","19:12:03.404",329.8000394,7915.200946,330.8000394,1669489923.404,0,899,139.99492911,45.000144958,26.273097826,45.176689148,44.998924255,2,5,35124.244735,5,75.162129165,75.415360744,82.28799506,0.93799568721,222.57285469,75.162129165,75.162129165,705.03496562,2022-11-26 19:12:03,"5","0","DFC",45.3235454833333,"2022-11-26 19:00:00","2022-11-26","19:00:00",6.5,3000,0.38465,279.65,1.97511154690833e-09,0.000215765981313513,0.000214422685558108,0.0171538148446486,2.41923618654715
"317",57.3,31.2061296783333,"2022-11-26","20:32:01.213",329.85556959,7916.53367,330.85556959,1669494721.213,0,899,139.99858649,44.999229431,26.3125,45.178611755,45.000816345,2,5,35125.768215,5,79.448458847,79.89733588,85.794959247,0.9701943346,218.42256711,79.448458847,79.448458847,705.03098312,2022-11-26 20:32:01,"5","0","DFC",48.6912062016667,"2022-11-26 21:00:00","2022-11-26","21:00:00",7,3000,0.38465,280.15,2.11808059981673e-09,0.00023138426780803,0.000223575124560771,0.0178860099648617,2.43712219651201
"318",58.6,31.7796850553333,"2022-11-26","21:51:58.302",329.91109147,7917.866195,330.91109147,1669499518.303,0,899,140.00356061,45.001029968,26.625,45.177970886,45.000602722,2,5,35134.761889,5,78.276375894,78.813788068,85.52348123,0.97303424906,245.18843167,78.276375894,78.276375894,705.2238583,2022-11-26 21:51:58,"5","0","DFC",47.0341030126667,"2022-11-26 22:00:00","2022-11-26","22:00:00",7.2,3000,0.38465,280.35,2.04453656291174e-09,0.000223350138638263,0.000227367203223146,0.0181893762578517,2.45531157276987
"319",60,31.3710871563333,"2022-11-26","23:11:56.453",329.96662562,7919.199015,330.96662562,1669504316.454,0,899,140.00089546,44.999992371,26.625,45.1772995,44.999687195,2,5,35146.203104,4.0380434783,79.343821933,79.517164481,86.921884388,0.96829717286,243.7407622,79.343821933,79.343821933,704.98697576,2022-11-26 23:11:56,"5","0","DFC",48.1460773246667,"2022-11-26 23:00:00","2022-11-26","23:00:00",7.4,3000,0.38465,280.55,2.09138125884534e-09,0.000228467566969471,0.000225908852803867,0.0180727082243093,2.47338428099417
"320",61.3,30.198668255,"2022-11-27","00:31:52.680",330.0221375,7920.5313,331.0221375,1669509112.68,0,899,140.00061019,45.001060486,26.462975543,45.177391052,44.999687195,2,5,35122.628397,5,71.175116354,71.399449893,77.871476102,0.9738870534,223.85412665,71.175116354,71.175116354,705.07973641,2022-11-27 00:31:52,"5","0","DFC",41.200781638,"2022-11-27 01:00:00","2022-11-27","01:00:00",7.2,3000,0.38465,280.35,1.79096653457488e-09,0.000195649533028702,0.000212058549999086,0.0169646839999269,2.4903489649941
"321",62.6,29.6516405656667,"2022-11-27","01:51:50.992",330.07767352,7921.864164,331.07767352,1669513910.992,0,899,139.99863799,44.998710632,26.125,45.176994324,44.999382019,2,5,35110.099716,5,70.283335269,70.853651995,77.366877099,0.9492859458,246.80929497,70.283335269,70.283335269,704.98281781,2022-11-27 01:51:50,"5","0","DFC",41.2020114293333,"2022-11-27 02:00:00","2022-11-27","02:00:00",6.9,3000,0.38465,280.05,1.79293860004929e-09,0.000195864966249658,0.00019575724963918,0.0156605799711344,2.50600954496524
"322",64,29.7886792273333,"2022-11-27","03:11:48.482",330.13320002,7923.196801,331.13320002,1669518708.482,0,899,140.00235881,45.000114441,26.1875,45.178001404,45.000053406,2,5,35108.940833,5,73.726585964,73.883024976,80.248088595,0.92976473618,237.67952153,73.726585964,73.726585964,704.87879356,2022-11-27 03:11:48,"5","0","DFC",44.0943457486667,"2022-11-27 03:00:00","2022-11-27","03:00:00",6.7,3000,0.38465,279.85,1.92017215628512e-09,0.000209764268879024,0.000202814617564341,0.0162251694051473,2.52223471437038
"323",65.3,28.9854200273333,"2022-11-27","04:31:46.369",330.18873113,7924.529547,331.18873113,1669523506.37,0,899,140.00007895,45.001152039,25.9375,45.177574158,44.999595642,2,5,35094.499236,5,68.225793768,68.660275762,75.582570758,0.91091599124,247.47682946,68.225793768,68.225793768,704.9465932,2022-11-27 04:31:46,"5","0","DFC",39.6748557346667,"2022-11-27 05:00:00","2022-11-27","05:00:00",6.4,3000,0.38465,279.55,1.72957116266403e-09,0.000188942553522056,0.00019935341120054,0.0159482728960432,2.53818298726643
"324",66.6,28.3483673053333,"2022-11-27","05:51:44.444",330.2442644,7925.862346,331.2442644,1669528304.444,0,899,139.99686299,44.999778748,25.625,45.177879333,44.999992371,2,5,35073.775688,5,64.837645916,65.165910852,71.32585509,0.91516544402,236.74351894,64.837645916,64.837645916,705.04059729,2022-11-27 05:51:44,"5","0","DFC",36.8175435466667,"2022-11-27 06:00:00","2022-11-27","06:00:00",6.3,3000,0.38465,279.45,1.60558488550702e-09,0.000175397991544244,0.00018217027253315,0.014573621802652,2.55275660906908
"325",68,28.9200704923333,"2022-11-27","07:11:42.269",330.29979478,7927.195075,331.29979478,1669533102.269,0,899,140.00244829,44.9998703,25.75,45.178001404,45.000053406,2,5,35070.510381,5,69.383503525,69.816416842,75.262260437,0.92691292321,225.72148856,69.383503525,69.383503525,705.0347169,2022-11-27 07:11:42,"5","0","DFC",40.8963463496667,"2022-11-27 07:00:00","2022-11-27","07:00:00",6.4,3000,0.38465,279.55,1.78282037816963e-09,0.000194759627122645,0.000185078809333445,0.0148063047466756,2.56756291381575
"326",69.3,29.6117926113333,"2022-11-27","08:31:39.171",330.35531448,7928.527548,331.35531448,1669537899.171,0,899,140.00307614,45.00003483,26,45.177477132,44.999606589,2,5,35082.595873,5,72.165158105,72.710468977,79.118557053,0.92633794438,232.25508097,72.165158105,72.165158105,705.08425947,2022-11-27 08:31:39,"5","0","DFC",43.0986763656667,"2022-11-27 09:00:00","2022-11-27","09:00:00",7,3000,0.38465,280.15,1.87480404387217e-09,0.000204808146117023,0.000199783886619834,0.0159827109295867,2.58354562474534
"327",70.6,29.6114057386667,"2022-11-27","09:51:37.055",330.41084556,7929.860293,331.41084556,1669542697.056,0,899,140.001297,44.99962616,26.3125,45.179161072,45.001243591,2,5,35090.80957,5,75.105178678,75.558435058,83.939845081,0.91838818569,229.48920999,75.105178678,75.105178678,705.01201319,2022-11-27 09:51:37,"5","0","DFC",45.9470293193333,"2022-11-27 10:00:00","2022-11-27","10:00:00",7.3,3000,0.38465,280.45,1.99657012853832e-09,0.000218110168876103,0.000211459157496563,0.016916732599725,2.60046235734507
"328",72,28.9516230936667,"2022-11-27","11:11:34.585",330.46637251,7931.19294,331.46637251,1669547494.585,0,899,139.99892268,44.998450072,26.168817935,45.177436663,44.999821539,2,5,35081.569952,5,68.392440907,69.297816916,76.36523079,0.90046212722,228.01338065,68.392440907,68.392440907,705.03222499,2022-11-27 11:11:34,"5","0","DFC",40.3461938223333,"2022-11-27 11:00:00","2022-11-27","11:00:00",7.2,3000,0.38465,280.35,1.75381825442423e-09,0.000191591364702279,0.000204850766789191,0.0163880613431353,2.6168504186882
"329",73.3,28.4372644443333,"2022-11-27","12:31:31.453",330.52189183,7932.525404,331.52189183,1669552291.454,0,899,140.00332642,45.000907898,26.125,45.177360535,44.99962616,2,5,35072.270168,5,69.189325957,69.12630596,75.176679507,0.88501802768,253.4198294,69.189325957,69.189325957,704.81338539,2022-11-27 12:31:31,"5","0","DFC",40.6890415156667,"2022-11-27 13:00:00","2022-11-27","13:00:00",7,3000,0.38465,280.15,1.76998427811634e-09,0.000193357380384444,0.000192474372543362,0.0153979498034689,2.63224836849167
"330",74.6,27.2922514586667,"2022-11-27","13:51:28.954",330.57741846,7933.858043,331.57741846,1669557088.955,0,899,140.00813459,44.999687195,25.875,45.178092957,45.000450134,2,5,35057.987623,5,64.899105097,65.438824559,71.666167274,0.87053701371,225.14825303,64.899105097,64.899105097,704.88955746,2022-11-27 13:51:28,"5","0","DFC",38.1465731003333,"2022-11-27 14:00:00","2022-11-27","14:00:00",6.8,3000,0.38465,279.95,1.66057170401179e-09,0.000181404885115679,0.000187381132750062,0.0149904906200049,2.64723885911167
"331",76,26.8353138016667,"2022-11-27","15:11:27.664",330.63295909,7935.191018,331.63295909,1669561887.665,0,899,140.00014488,44.999168396,25.6875,45.178184509,45.000144958,2,5,35038.778766,5.3967391304,60.912402603,61.223596032,67.188674063,0.86366052099,247.02317387,60.912402603,60.912402603,705.06153641,2022-11-27 15:11:27,"5","0","DFC",34.3882822303333,"2022-11-27 15:00:00","2022-11-27","15:00:00",6.6,3000,0.38465,279.75,1.49803845924263e-09,0.000163649358796884,0.000172527121956281,0.0138021697565025,2.66104102886818
"332",77.3,26.2120358346667,"2022-11-27","16:31:24.461",330.68847757,7936.523462,331.68847757,1669566684.462,0,899,140.00559865,44.998455048,25.375,45.177983989,44.999981922,2,5,35024.683827,5,60.079613766,60.192910764,66.065020131,0.84107582633,267.33777028,60.079613766,60.079613766,704.98511945,2022-11-27 16:31:24,"5","0","DFC",33.9808749293333,"2022-11-27 17:00:00","2022-11-27","17:00:00",6,3000,0.38465,279.15,1.48347250201212e-09,0.000162058138260235,0.000162853748528559,0.0130282998822847,2.67406932875046
"333",78.6,25.9522221053333,"2022-11-27","17:51:22.233",330.74400734,7937.856176,331.74400734,1669571482.234,0,899,140.00384521,45.000419617,25.1875,45.178153992,44.999778748,2,5,35016.001146,5,59.2706987,59.759656224,65.491725345,0.81935291747,268.34747854,59.2706987,59.2706987,704.80399863,2022-11-27 17:51:22,"5","0","DFC",33.8074341186667,"2022-11-27 18:00:00","2022-11-27","18:00:00",5.9,3000,0.38465,279.05,1.47642965439481e-09,0.000161288760485208,0.000161673449372721,0.0129338759498177,2.68700320470028
